route_id,timestamp,turn_10min,revisit_15min
ROUTE_034,09:22,2,1
ROUTE_034,09:23,2,0
ROUTE_034,09:24,2,0
ROUTE_034,09:25,1,0
ROUTE_034,09:26,1,0
ROUTE_034,09:27,0,0
ROUTE_034,09:28,0,0
ROUTE_034,09:29,1,0
ROUTE_034,09:30,1,0
ROUTE_035,09:00,0,0
ROUTE_035,09:01,1,0
ROUTE_035,09:02,1,0
ROUTE_035,09:03,1,0
ROUTE_035,09:04,1,0
ROUTE_035,09:05,1,0
ROUTE_035,09:06,1,0
ROUTE_035,09:07,1,0
ROUTE_035,09:08,1,0
ROUTE_035,09:09,1,0
ROUTE_035,09:10,1,0
ROUTE_035,09:11,1,0
ROUTE_035,09:12,1,0
ROUTE_035,09:13,1,0
ROUTE_035,09:14,1,0
ROUTE_035,09:15,1,0
ROUTE_035,09:16,1,0
ROUTE_035,09:17,1,0
ROUTE_035,09:18,1,0
ROUTE_035,09:19,2,0
ROUTE_035,09:20,2,0
ROUTE_035,09:21,1,0
ROUTE_035,09:22,1,0
ROUTE_035,09:23,1,0
ROUTE_036,09:00,0,0
ROUTE_036,09:01,1,0
ROUTE_036,09:02,1,0
ROUTE_036,09:03,1,0
ROUTE_036,09:04,1,0
ROUTE_036,09:05,1,0
ROUTE_036,09:06,1,0
ROUTE_036,09:07,1,0
ROUTE_036,09:08,2,0
ROUTE_036,09:09,2,0
ROUTE_036,09:10,2,0
ROUTE_036,09:11,1,0
ROUTE_036,09:12,1,0
ROUTE_036,09:13,1,0
ROUTE_036,09:14,1,0
ROUTE_036,09:15,1,0
ROUTE_036,09:16,1,0
ROUTE_036,09:17,1,0
ROUTE_036,09:18,0,0
ROUTE_036,09:19,1,0
ROUTE_036,09:20,1,0
ROUTE_036,09:21,1,0
ROUTE_036,09:22,1,0
ROUTE_036,09:23,1,0
ROUTE_036,09:24,1,0
ROUTE_036,09:25,1,0
ROUTE_036,09:26,1,0
ROUTE_036,09:27,1,0
ROUTE_036,09:28,1,0
ROUTE_037,09:00,0,0
ROUTE_037,09:01,0,0
ROUTE_037,09:02,1,0
ROUTE_037,09:03,2,0
ROUTE_037,09:04,2,0
ROUTE_037,09:05,2,0
ROUTE_037,09:06,2,0
ROUTE_037,09:07,2,0
ROUTE_037,09:08,3,0
ROUTE_037,09:09,3,0
ROUTE_037,09:10,3,0
ROUTE_037,09:11,3,1
ROUTE_037,09:12,2,1
ROUTE_037,09:13,1,1
ROUTE_037,09:14,1,1
ROUTE_037,09:15,1,1
ROUTE_037,09:16,1,1
ROUTE_037,09:17,1,1
ROUTE_037,09:18,0,1
ROUTE_037,09:19,0,1
ROUTE_037,09:20,1,1
ROUTE_037,09:21,2,1
ROUTE_038,09:00,0,0
ROUTE_038,09:01,0,0
ROUTE_038,09:02,0,0
ROUTE_038,09:03,0,0
ROUTE_038,09:04,0,0
ROUTE_038,09:05,1,0
ROUTE_038,09:06,1,0
ROUTE_038,09:07,2,0
ROUTE_038,09:08,3,0
ROUTE_038,09:09,4,0
ROUTE_038,09:10,4,0
ROUTE_038,09:11,4,0
ROUTE_038,09:12,4,0
ROUTE_038,09:13,4,0
ROUTE_038,09:14,4,0
ROUTE_038,09:15,3,0
ROUTE_038,09:16,4,0
ROUTE_038,09:17,3,0
ROUTE_038,09:18,2,0
ROUTE_038,09:19,1,1
ROUTE_038,09:20,1,1
ROUTE_038,09:21,1,1
ROUTE_039,09:00,0,0
ROUTE_039,09:01,0,0
ROUTE_039,09:02,0,0
ROUTE_039,09:03,0,0
ROUTE_039,09:04,0,0
ROUTE_039,09:05,0,0
ROUTE_039,09:06,0,0
ROUTE_039,09:07,1,0
ROUTE_039,09:08,1,0
ROUTE_039,09:09,1,0
ROUTE_039,09:10,1,0
ROUTE_039,09:11,1,0
ROUTE_039,09:12,1,0
ROUTE_039,09:13,1,0
ROUTE_039,09:14,2,0
ROUTE_039,09:15,2,0
ROUTE_039,09:16,3,0
ROUTE_039,09:17,2,0
ROUTE_039,09:18,2,0
ROUTE_039,09:19,2,0
ROUTE_039,09:20,2,0
ROUTE_039,09:21,2,0
ROUTE_039,09:22,2,0
ROUTE_039,09:23,2,0
ROUTE_039,09:24,1,0
ROUTE_039,09:25,1,0
ROUTE_039,09:26,1,0
ROUTE_039,09:27,1,0
ROUTE_039,09:28,1,0
ROUTE_039,09:29,1,0
ROUTE_040,09:00,0,0
ROUTE_040,09:01,0,0
ROUTE_040,09:02,0,0
ROUTE_040,09:03,0,0
ROUTE_040,09:04,0,0
ROUTE_040,09:05,0,0
ROUTE_040,09:06,0,0
ROUTE_040,09:07,0,0
ROUTE_040,09:08,0,0
ROUTE_040,09:09,0,0
ROUTE_040,09:10,0,0
ROUTE_040,09:11,0,0
ROUTE_040,09:12,1,0
ROUTE_040,09:13,1,0
ROUTE_040,09:14,2,0
ROUTE_040,09:15,2,0
ROUTE_040,09:16,2,0
ROUTE_040,09:17,2,0
ROUTE_040,09:18,2,0
ROUTE_040,09:19,2,0
ROUTE_040,09:20,2,0
ROUTE_040,09:21,3,0
ROUTE_041,09:00,0,0
ROUTE_041,09:01,0,0
ROUTE_041,09:02,1,0
ROUTE_041,09:03,1,0
ROUTE_041,09:04,2,0
ROUTE_041,09:05,2,0
ROUTE_041,09:06,2,0
ROUTE_041,09:07,2,0
ROUTE_041,09:08,2,0
ROUTE_041,09:09,2,0
ROUTE_041,09:10,2,0
ROUTE_041,09:11,2,0
ROUTE_041,09:12,1,0
ROUTE_041,09:13,1,0
ROUTE_041,09:14,0,0
ROUTE_041,09:15,0,0
ROUTE_041,09:16,0,0
ROUTE_041,09:17,0,0
ROUTE_041,09:18,0,0
ROUTE_041,09:19,0,0
ROUTE_041,09:20,0,0
ROUTE_041,09:21,1,0
ROUTE_041,09:22,2,0
ROUTE_041,09:23,2,0
ROUTE_041,09:24,2,0
ROUTE_041,09:25,2,0
ROUTE_041,09:26,2,0
ROUTE_042,09:00,0,0
ROUTE_042,09:01,0,0
ROUTE_042,09:02,0,0
ROUTE_042,09:03,0,0
ROUTE_042,09:04,1,0
ROUTE_042,09:05,1,0
ROUTE_042,09:06,1,0
ROUTE_042,09:07,2,1
ROUTE_042,09:08,3,1
ROUTE_042,09:09,3,1
ROUTE_042,09:10,3,1
ROUTE_042,09:11,4,1
ROUTE_042,09:12,4,1
ROUTE_042,09:13,4,1
ROUTE_042,09:14,3,1
ROUTE_042,09:15,3,1
ROUTE_042,09:16,3,1
ROUTE_042,09:17,2,1
ROUTE_042,09:18,1,1
ROUTE_042,09:19,1,1
ROUTE_042,09:20,1,1
ROUTE_042,09:21,0,1
ROUTE_042,09:22,0,0
ROUTE_042,09:23,0,0
ROUTE_042,09:24,0,0
ROUTE_042,09:25,0,0
ROUTE_042,09:26,1,0
ROUTE_043,09:00,0,0
ROUTE_043,09:01,0,0
ROUTE_043,09:02,0,0
ROUTE_043,09:03,0,0
ROUTE_043,09:04,0,0
ROUTE_043,09:05,0,0
ROUTE_043,09:06,1,0
ROUTE_043,09:07,1,0
ROUTE_043,09:08,1,0
ROUTE_043,09:09,2,0
ROUTE_043,09:10,2,0
ROUTE_043,09:11,2,0
ROUTE_043,09:12,2,0
ROUTE_043,09:13,2,0
ROUTE_043,09:14,3,0
ROUTE_043,09:15,4,0
ROUTE_043,09:16,3,0
ROUTE_043,09:17,3,0
ROUTE_043,09:18,3,0
ROUTE_043,09:19,2,0
ROUTE_043,09:20,2,0
ROUTE_043,09:21,2,0
ROUTE_043,09:22,2,0
ROUTE_043,09:23,2,0
ROUTE_043,09:24,1,0
ROUTE_043,09:25,0,0
ROUTE_043,09:26,0,0
ROUTE_043,09:27,0,0
ROUTE_043,09:28,0,0
ROUTE_044,09:00,0,0
ROUTE_044,09:01,0,0
ROUTE_044,09:02,0,0
ROUTE_044,09:03,0,0
ROUTE_044,09:04,1,0
ROUTE_044,09:05,1,0
ROUTE_044,09:06,1,0
ROUTE_044,09:07,1,0
ROUTE_044,09:08,1,0
ROUTE_044,09:09,1,0
ROUTE_044,09:10,1,0
ROUTE_044,09:11,1,0
ROUTE_044,09:12,1,0
ROUTE_044,09:13,1,0
ROUTE_044,09:14,0,0
ROUTE_044,09:15,1,0
ROUTE_044,09:16,1,0
ROUTE_044,09:17,1,0
ROUTE_044,09:18,2,0
ROUTE_044,09:19,2,0
ROUTE_044,09:20,2,0
ROUTE_044,09:21,2,0
ROUTE_044,09:22,2,0
ROUTE_044,09:23,2,0
ROUTE_045,09:00,0,0
ROUTE_045,09:01,1,0
ROUTE_045,09:02,1,0
ROUTE_045,09:03,2,0
ROUTE_045,09:04,2,0
ROUTE_045,09:05,2,0
ROUTE_045,09:06,3,0
ROUTE_045,09:07,3,0
ROUTE_045,09:08,4,0
ROUTE_045,09:09,4,0
ROUTE_045,09:10,4,0
ROUTE_045,09:11,3,0
ROUTE_045,09:12,3,0
ROUTE_045,09:13,2,0
ROUTE_045,09:14,2,1
ROUTE_045,09:15,2,1
ROUTE_045,09:16,1,1
ROUTE_045,09:17,1,1
ROUTE_045,09:18,1,1
ROUTE_045,09:19,1,1
ROUTE_045,09:20,1,1
ROUTE_046,09:00,0,0
ROUTE_046,09:01,1,0
ROUTE_046,09:02,2,0
ROUTE_046,09:03,2,0
ROUTE_046,09:04,2,0
ROUTE_046,09:05,2,0
ROUTE_046,09:06,3,0
ROUTE_046,09:07,3,0
ROUTE_046,09:08,3,0
ROUTE_046,09:09,3,0
ROUTE_046,09:10,3,0
ROUTE_046,09:11,2,0
ROUTE_046,09:12,1,0
ROUTE_046,09:13,2,0
ROUTE_046,09:14,2,0
ROUTE_046,09:15,2,0
ROUTE_046,09:16,1,0
ROUTE_046,09:17,1,0
ROUTE_046,09:18,1,0
ROUTE_046,09:19,1,0
ROUTE_046,09:20,1,0
ROUTE_046,09:21,1,0
ROUTE_046,09:22,1,0
ROUTE_046,09:23,0,0
ROUTE_046,09:24,0,0
ROUTE_046,09:25,0,0
ROUTE_046,09:26,0,0
ROUTE_046,09:27,0,0
ROUTE_047,09:00,0,0
ROUTE_047,09:01,0,0
ROUTE_047,09:02,0,0
ROUTE_047,09:03,0,0
ROUTE_047,09:04,0,0
ROUTE_047,09:05,0,0
ROUTE_047,09:06,0,0
ROUTE_047,09:07,0,0
ROUTE_047,09:08,0,0
ROUTE_047,09:09,0,0
ROUTE_047,09:10,1,0
ROUTE_047,09:11,1,0
ROUTE_047,09:12,1,0
ROUTE_047,09:13,1,0
ROUTE_047,09:14,2,0
ROUTE_047,09:15,2,0
ROUTE_047,09:16,2,0
ROUTE_047,09:17,2,0
ROUTE_047,09:18,2,0
ROUTE_047,09:19,2,0
ROUTE_047,09:20,1,0
ROUTE_047,09:21,1,0
ROUTE_047,09:22,1,0
ROUTE_047,09:23,2,0
ROUTE_047,09:24,2,0
ROUTE_047,09:25,2,0
ROUTE_047,09:26,2,1
ROUTE_048,09:00,0,0
ROUTE_048,09:01,0,0
ROUTE_048,09:02,0,0
ROUTE_048,09:03,0,0
ROUTE_048,09:04,0,0
ROUTE_048,09:05,1,0
ROUTE_048,09:06,1,0
ROUTE_048,09:07,2,1
ROUTE_048,09:08,2,1
ROUTE_048,09:09,2,1
ROUTE_048,09:10,3,1
ROUTE_048,09:11,3,1
ROUTE_048,09:12,3,1
ROUTE_048,09:13,3,1
ROUTE_048,09:14,3,1
ROUTE_048,09:15,2,1
ROUTE_048,09:16,3,1
ROUTE_048,09:17,2,1
ROUTE_048,09:18,2,1
ROUTE_048,09:19,2,1
ROUTE_048,09:20,1,1
ROUTE_048,09:21,1,1
ROUTE_048,09:22,1,0
ROUTE_048,09:23,2,0
ROUTE_048,09:24,2,0
ROUTE_048,09:25,2,0
ROUTE_048,09:26,1,0
ROUTE_048,09:27,1,0
ROUTE_048,09:28,1,0
ROUTE_049,09:00,0,0
ROUTE_049,09:01,0,0
ROUTE_049,09:02,1,0
ROUTE_049,09:03,1,0
ROUTE_049,09:04,1,0
ROUTE_049,09:05,1,0
ROUTE_049,09:06,1,0
ROUTE_049,09:07,1,0
ROUTE_049,09:08,1,0
ROUTE_049,09:09,1,0
ROUTE_049,09:10,1,0
ROUTE_049,09:11,2,0
ROUTE_049,09:12,1,0
ROUTE_049,09:13,1,0
ROUTE_049,09:14,1,0
ROUTE_049,09:15,1,0
ROUTE_049,09:16,1,0
ROUTE_049,09:17,2,0
ROUTE_049,09:18,3,0
ROUTE_049,09:19,4,1
ROUTE_049,09:20,4,1
ROUTE_050,09:00,0,0
ROUTE_050,09:01,0,0
ROUTE_050,09:02,1,0
ROUTE_050,09:03,2,1
ROUTE_050,09:04,2,1
ROUTE_050,09:05,2,1
ROUTE_050,09:06,3,1
ROUTE_050,09:07,3,1
ROUTE_050,09:08,3,1
ROUTE_050,09:09,3,1
ROUTE_050,09:10,3,1
ROUTE_050,09:11,3,1
ROUTE_050,09:12,2,1
ROUTE_050,09:13,1,1
ROUTE_050,09:14,1,1
ROUTE_050,09:15,1,1
ROUTE_050,09:16,0,1
ROUTE_050,09:17,1,1
ROUTE_050,09:18,1,0
ROUTE_050,09:19,1,0
ROUTE_050,09:20,2,0
ROUTE_050,09:21,2,0
ROUTE_050,09:22,2,0
ROUTE_050,09:23,2,0
ROUTE_050,09:24,2,0
ROUTE_050,09:25,2,0
ROUTE_050,09:26,2,0
ROUTE_050,09:27,1,0
ROUTE_051,09:00,0,0
ROUTE_051,09:01,0,0
ROUTE_051,09:02,0,0
ROUTE_051,09:03,0,0
ROUTE_051,09:04,1,0
ROUTE_051,09:05,1,0
ROUTE_051,09:06,1,0
ROUTE_051,09:07,1,0
ROUTE_051,09:08,1,0
ROUTE_051,09:09,1,0
ROUTE_051,09:10,1,0
ROUTE_051,09:11,1,0
ROUTE_051,09:12,1,0
ROUTE_051,09:13,2,0
ROUTE_051,09:14,1,0
ROUTE_051,09:15,1,0
ROUTE_051,09:16,1,0
ROUTE_051,09:17,1,0
ROUTE_051,09:18,1,0
ROUTE_051,09:19,1,0
ROUTE_051,09:20,1,0
ROUTE_051,09:21,1,0
ROUTE_051,09:22,1,0
ROUTE_051,09:23,0,0
ROUTE_051,09:24,0,0
ROUTE_051,09:25,0,0
ROUTE_051,09:26,0,0
ROUTE_051,09:27,0,0
ROUTE_051,09:28,0,0
ROUTE_051,09:29,1,0
ROUTE_051,09:30,1,0
ROUTE_052,09:00,0,0
ROUTE_052,09:01,0,0
ROUTE_052,09:02,1,0
ROUTE_052,09:03,1,0
ROUTE_052,09:04,1,0
ROUTE_052,09:05,1,0
ROUTE_052,09:06,1,0
ROUTE_052,09:07,1,0
ROUTE_052,09:08,1,0
ROUTE_052,09:09,1,0
ROUTE_052,09:10,1,0
ROUTE_052,09:11,1,0
ROUTE_052,09:12,0,0
ROUTE_052,09:13,0,0
ROUTE_052,09:14,0,0
ROUTE_052,09:15,0,0
ROUTE_052,09:16,0,0
ROUTE_052,09:17,0,0
ROUTE_052,09:18,0,0
ROUTE_052,09:19,1,0
ROUTE_052,09:20,2,0
ROUTE_052,09:21,2,0
ROUTE_052,09:22,2,0
ROUTE_052,09:23,2,0
ROUTE_052,09:24,2,0
ROUTE_052,09:25,2,0
ROUTE_052,09:26,2,0
ROUTE_052,09:27,2,0
ROUTE_052,09:28,2,0
ROUTE_052,09:29,1,0
ROUTE_053,09:00,0,0
ROUTE_053,09:01,0,0
ROUTE_053,09:02,0,0
ROUTE_053,09:03,0,0
ROUTE_053,09:04,0,0
ROUTE_053,09:05,0,0
ROUTE_053,09:06,0,0
ROUTE_053,09:07,0,0
ROUTE_053,09:08,0,0
ROUTE_053,09:09,0,0
ROUTE_053,09:10,0,0
ROUTE_053,09:11,0,0
ROUTE_053,09:12,0,0
ROUTE_053,09:13,0,0
ROUTE_053,09:14,1,0
ROUTE_053,09:15,1,0
ROUTE_053,09:16,1,0
ROUTE_053,09:17,1,0
ROUTE_053,09:18,1,0
ROUTE_053,09:19,2,0
ROUTE_053,09:20,2,0
ROUTE_053,09:21,2,0
ROUTE_053,09:22,3,0
ROUTE_053,09:23,3,0
ROUTE_053,09:24,2,0
ROUTE_053,09:25,2,0
ROUTE_053,09:26,2,0
ROUTE_053,09:27,2,0
ROUTE_053,09:28,2,0
ROUTE_053,09:29,1,0
ROUTE_054,09:00,0,0
ROUTE_054,09:01,0,0
ROUTE_054,09:02,0,0
ROUTE_054,09:03,0,0
ROUTE_054,09:04,0,0
ROUTE_054,09:05,0,0
ROUTE_054,09:06,0,0
ROUTE_054,09:07,1,0
ROUTE_054,09:08,1,0
ROUTE_054,09:09,2,0
ROUTE_054,09:10,2,0
ROUTE_054,09:11,3,1
ROUTE_054,09:12,3,1
ROUTE_054,09:13,3,1
ROUTE_054,09:14,3,1
ROUTE_054,09:15,3,1
ROUTE_054,09:16,3,1
ROUTE_054,09:17,2,1
ROUTE_054,09:18,2,1
ROUTE_054,09:19,1,1
ROUTE_054,09:20,1,1
ROUTE_054,09:21,0,1
ROUTE_054,09:22,1,1
ROUTE_054,09:23,2,1
ROUTE_054,09:24,2,1
ROUTE_054,09:25,2,1
ROUTE_054,09:26,2,0
ROUTE_054,09:27,2,0
ROUTE_054,09:28,2,0
ROUTE_054,09:29,2,0
ROUTE_055,09:00,0,0
ROUTE_055,09:01,0,0
ROUTE_055,09:02,0,0
ROUTE_055,09:03,0,0
ROUTE_055,09:04,0,0
ROUTE_055,09:05,1,0
ROUTE_055,09:06,1,0
ROUTE_055,09:07,1,0
ROUTE_055,09:08,1,0
ROUTE_055,09:09,1,0
ROUTE_055,09:10,2,0
ROUTE_055,09:11,2,0
ROUTE_055,09:12,2,0
ROUTE_055,09:13,2,0
ROUTE_055,09:14,2,0
ROUTE_055,09:15,1,1
ROUTE_055,09:16,1,1
ROUTE_055,09:17,1,1
ROUTE_055,09:18,1,1
ROUTE_055,09:19,1,1
ROUTE_055,09:20,0,1
ROUTE_055,09:21,1,1
ROUTE_055,09:22,2,1
ROUTE_055,09:23,2,1
ROUTE_056,09:00,0,0
ROUTE_056,09:01,1,0
ROUTE_056,09:02,1,0
ROUTE_056,09:03,1,0
ROUTE_056,09:04,1,0
ROUTE_056,09:05,1,0
ROUTE_056,09:06,1,0
ROUTE_056,09:07,1,0
ROUTE_056,09:08,1,0
ROUTE_056,09:09,1,0
ROUTE_056,09:10,1,0
ROUTE_056,09:11,0,0
ROUTE_056,09:12,0,0
ROUTE_056,09:13,0,0
ROUTE_056,09:14,0,0
ROUTE_056,09:15,1,0
ROUTE_056,09:16,1,0
ROUTE_056,09:17,1,0
ROUTE_056,09:18,1,0
ROUTE_056,09:19,1,0
ROUTE_056,09:20,2,0
ROUTE_056,09:21,2,0
ROUTE_056,09:22,2,0
ROUTE_056,09:23,2,0
ROUTE_056,09:24,2,0
ROUTE_056,09:25,1,0
ROUTE_057,09:00,0,0
ROUTE_057,09:01,0,0
ROUTE_057,09:02,0,0
ROUTE_057,09:03,1,0
ROUTE_057,09:04,1,0
ROUTE_057,09:05,1,0
ROUTE_057,09:06,1,0
ROUTE_057,09:07,2,0
ROUTE_057,09:08,2,0
ROUTE_057,09:09,2,0
ROUTE_057,09:10,2,0
ROUTE_057,09:11,2,0
ROUTE_057,09:12,2,0
ROUTE_057,09:13,1,0
ROUTE_057,09:14,1,0
ROUTE_057,09:15,1,0
ROUTE_057,09:16,1,0
ROUTE_057,09:17,0,0
ROUTE_057,09:18,1,0
ROUTE_057,09:19,1,0
ROUTE_057,09:20,1,0
ROUTE_057,09:21,1,0
ROUTE_057,09:22,1,0
ROUTE_057,09:23,1,0
ROUTE_057,09:24,1,0
ROUTE_057,09:25,1,0
ROUTE_057,09:26,1,0
ROUTE_057,09:27,1,0
ROUTE_057,09:28,0,0
ROUTE_057,09:29,0,0
ROUTE_058,09:00,0,0
ROUTE_058,09:01,0,0
ROUTE_058,09:02,0,0
ROUTE_058,09:03,1,0
ROUTE_058,09:04,1,0
ROUTE_058,09:05,1,0
ROUTE_058,09:06,1,0
ROUTE_058,09:07,1,0
ROUTE_058,09:08,2,0
ROUTE_058,09:09,2,0
ROUTE_058,09:10,3,0
ROUTE_058,09:11,3,0
ROUTE_058,09:12,4,0
ROUTE_058,09:13,3,0
ROUTE_058,09:14,3,0
ROUTE_058,09:15,3,0
ROUTE_058,09:16,3,0
ROUTE_058,09:17,3,0
ROUTE_058,09:18,2,0
ROUTE_058,09:19,2,0
ROUTE_058,09:20,1,0
ROUTE_058,09:21,1,0
ROUTE_058,09:22,0,0
ROUTE_058,09:23,0,0
ROUTE_058,09:24,0,0
ROUTE_058,09:25,0,0
ROUTE_058,09:26,0,0
ROUTE_058,09:27,0,0
ROUTE_058,09:28,0,0
ROUTE_059,09:00,0,0
ROUTE_059,09:01,1,0
ROUTE_059,09:02,1,0
ROUTE_059,09:03,1,0
ROUTE_059,09:04,1,0
ROUTE_059,09:05,1,0
ROUTE_059,09:06,1,0
ROUTE_059,09:07,1,0
ROUTE_059,09:08,1,0
ROUTE_059,09:09,1,0
ROUTE_059,09:10,1,0
ROUTE_059,09:11,0,0
ROUTE_059,09:12,0,0
ROUTE_059,09:13,0,0
ROUTE_059,09:14,0,0
ROUTE_059,09:15,0,0
ROUTE_059,09:16,0,0
ROUTE_059,09:17,1,0
ROUTE_059,09:18,1,0
ROUTE_059,09:19,1,0
ROUTE_059,09:20,2,0
ROUTE_059,09:21,3,0
ROUTE_059,09:22,3,1
ROUTE_060,09:00,0,0
ROUTE_060,09:01,0,0
ROUTE_060,09:02,0,0
ROUTE_060,09:03,0,0
ROUTE_060,09:04,1,0
ROUTE_060,09:05,2,0
ROUTE_060,09:06,2,0
ROUTE_060,09:07,2,0
ROUTE_060,09:08,2,0
ROUTE_060,09:09,3,0
ROUTE_060,09:10,3,0
ROUTE_060,09:11,3,0
ROUTE_060,09:12,3,0
ROUTE_060,09:13,3,0
ROUTE_060,09:14,2,0
ROUTE_060,09:15,1,0
ROUTE_060,09:16,1,0
ROUTE_060,09:17,1,0
ROUTE_060,09:18,1,0
ROUTE_060,09:19,0,0
ROUTE_060,09:20,0,0
ROUTE_060,09:21,0,0
ROUTE_060,09:22,0,0
ROUTE_060,09:23,0,0
ROUTE_060,09:24,1,0
ROUTE_060,09:25,1,0
ROUTE_060,09:26,1,0
ROUTE_060,09:27,1,0
ROUTE_060,09:28,1,0
ROUTE_061,09:00,0,0
ROUTE_061,09:01,0,0
ROUTE_061,09:02,0,0
ROUTE_061,09:03,0,0
ROUTE_061,09:04,0,0
ROUTE_061,09:05,0,0
ROUTE_061,09:06,0,0
ROUTE_061,09:07,0,0
ROUTE_061,09:08,0,0
ROUTE_061,09:09,1,0
ROUTE_061,09:10,2,0
ROUTE_061,09:11,2,0
ROUTE_061,09:12,2,0
ROUTE_061,09:13,2,0
ROUTE_061,09:14,2,0
ROUTE_061,09:15,2,0
ROUTE_061,09:16,2,0
ROUTE_061,09:17,2,0
ROUTE_061,09:18,2,0
ROUTE_061,09:19,1,0
ROUTE_061,09:20,1,0
ROUTE_061,09:21,1,0
ROUTE_061,09:22,1,0
ROUTE_061,09:23,1,0
ROUTE_061,09:24,1,0
ROUTE_061,09:25,1,0
ROUTE_061,09:26,1,0
ROUTE_061,09:27,1,0
ROUTE_061,09:28,1,0
ROUTE_062,09:00,0,0
ROUTE_062,09:01,0,0
ROUTE_062,09:02,0,0
ROUTE_062,09:03,0,0
ROUTE_062,09:04,0,0
ROUTE_062,09:05,0,0
ROUTE_062,09:06,0,0
ROUTE_062,09:07,1,0
ROUTE_062,09:08,1,0
ROUTE_062,09:09,2,0
ROUTE_062,09:10,2,0
ROUTE_062,09:11,3,0
ROUTE_062,09:12,3,0
ROUTE_062,09:13,3,0
ROUTE_062,09:14,3,0
ROUTE_062,09:15,3,0
ROUTE_062,09:16,3,0
ROUTE_062,09:17,2,1
ROUTE_062,09:18,2,1
ROUTE_062,09:19,1,1
ROUTE_062,09:20,1,1
ROUTE_062,09:21,1,1
ROUTE_062,09:22,2,1
ROUTE_062,09:23,2,1
ROUTE_063,09:00,0,0
ROUTE_063,09:01,0,0
ROUTE_063,09:02,0,0
ROUTE_063,09:03,1,0
ROUTE_063,09:04,1,0
ROUTE_063,09:05,1,0
ROUTE_063,09:06,1,0
ROUTE_063,09:07,1,0
ROUTE_063,09:08,1,0
ROUTE_063,09:09,1,0
ROUTE_063,09:10,1,0
ROUTE_063,09:11,1,0
ROUTE_063,09:12,1,0
ROUTE_063,09:13,0,0
ROUTE_063,09:14,1,0
ROUTE_063,09:15,1,0
ROUTE_063,09:16,1,0
ROUTE_063,09:17,1,0
ROUTE_063,09:18,1,0
ROUTE_063,09:19,1,0
ROUTE_063,09:20,1,0
ROUTE_063,09:21,2,0
ROUTE_063,09:22,2,0
ROUTE_063,09:23,2,0
ROUTE_063,09:24,1,0
ROUTE_063,09:25,1,0
ROUTE_063,09:26,1,0
ROUTE_063,09:27,2,0
ROUTE_064,09:00,0,0
ROUTE_064,09:01,1,0
ROUTE_064,09:02,1,0
ROUTE_064,09:03,1,0
ROUTE_064,09:04,1,0
ROUTE_064,09:05,2,0
ROUTE_064,09:06,2,0
ROUTE_064,09:07,2,0
ROUTE_064,09:08,2,0
ROUTE_064,09:09,2,0
ROUTE_064,09:10,2,0
ROUTE_064,09:11,2,0
ROUTE_064,09:12,2,0
ROUTE_064,09:13,2,0
ROUTE_064,09:14,2,0
ROUTE_064,09:15,1,0
ROUTE_064,09:16,1,0
ROUTE_064,09:17,1,0
ROUTE_064,09:18,1,0
ROUTE_064,09:19,1,0
ROUTE_064,09:20,1,0
ROUTE_064,09:21,0,0
ROUTE_064,09:22,0,0
ROUTE_064,09:23,0,0
ROUTE_064,09:24,0,0
ROUTE_065,09:00,0,0
ROUTE_065,09:01,0,0
ROUTE_065,09:02,0,0
ROUTE_065,09:03,0,0
ROUTE_065,09:04,0,0
ROUTE_065,09:05,0,0
ROUTE_065,09:06,0,0
ROUTE_065,09:07,0,0
ROUTE_065,09:08,0,0
ROUTE_065,09:09,0,0
ROUTE_065,09:10,0,0
ROUTE_065,09:11,0,0
ROUTE_065,09:12,0,0
ROUTE_065,09:13,0,0
ROUTE_065,09:14,0,0
ROUTE_065,09:15,1,0
ROUTE_065,09:16,1,0
ROUTE_065,09:17,1,0
ROUTE_065,09:18,2,0
ROUTE_065,09:19,2,0
ROUTE_065,09:20,2,0
ROUTE_065,09:21,2,0
ROUTE_065,09:22,2,0
ROUTE_065,09:23,3,0
ROUTE_065,09:24,4,0
ROUTE_065,09:25,3,0
ROUTE_065,09:26,3,0
ROUTE_065,09:27,3,0
ROUTE_065,09:28,2,0
ROUTE_065,09:29,2,0
ROUTE_065,09:30,2,0
ROUTE_066,09:00,0,0
ROUTE_066,09:01,1,0
ROUTE_066,09:02,1,0
ROUTE_066,09:03,2,0
ROUTE_066,09:04,3,0
ROUTE_066,09:05,4,0
ROUTE_066,09:06,4,0
ROUTE_066,09:07,4,0
ROUTE_066,09:08,4,0
ROUTE_066,09:09,4,0
ROUTE_066,09:10,4,0
ROUTE_066,09:11,3,0
ROUTE_066,09:12,3,0
ROUTE_066,09:13,2,0
ROUTE_066,09:14,1,0
ROUTE_066,09:15,0,0
ROUTE_066,09:16,0,0
ROUTE_066,09:17,0,0
ROUTE_066,09:18,0,1
ROUTE_066,09:19,0,1
ROUTE_066,09:20,0,1
ROUTE_066,09:21,0,1
ROUTE_066,09:22,0,1
ROUTE_066,09:23,1,1
ROUTE_066,09:24,1,1
ROUTE_066,09:25,1,1
ROUTE_066,09:26,1,1
ROUTE_067,09:00,0,0
ROUTE_067,09:01,0,0
ROUTE_067,09:02,1,0
ROUTE_067,09:03,1,0
ROUTE_067,09:04,1,0
ROUTE_067,09:05,2,0
ROUTE_067,09:06,2,0
ROUTE_067,09:07,2,0
